decade,year,title,term,category,line_text,first_tech_position,first_tech_category
1990,1994,the hudsucker proxy,call,communication,"'Many years, uh... I know that you will be wondering why I have decided to move on, ending my tenure at Hudsucker, and here on Earth. You will be thinking, Why now, when things are going so well? Granted, from the standpoint of our balance sheet and financials, sure, sure, we're doing fine. However, Sid. These things have long since ceased to give me pleasure. I look at myself now and no longer see the idealistic young man who started this company. Now I see only an empty shell whom others call a 'success.' How has this come to pass? When and why did I trade all of my hopes, dreams and aspirations, for the emptiness of power and wealth? What the heck have I done?",0.7377049180327869,communication
1990,1994,the hudsucker proxy,call,communication,"Sure, sure. And did your classmates there call you 'jerk' or...  ...'schmoe'?",0.5454545454545454,communication
1940,1943,i walked with a zombie,call,communication,"A puff-up, I call it.  But Miss Jessica always says ""brioche.""",0.20967741935483872,communication
1940,1943,i walked with a zombie,call,communication,"Fortunately, not.  This is my first experience with it as a physician. But I have seen half-witted field hands -- whom the other peasants call Zombies.  I am sure they suffer from a similar destruction of spinal nerves as the result of high fever.",0.5587044534412956,communication
1940,1943,i walked with a zombie,call,communication,"Instead -- you come, with sympathy, Betsy, and a generous heart. Don't forget that.  Don't call it nothing.",0.8504672897196262,communication
1940,1943,i walked with a zombie,call,communication,It doesn't matter what you call it. I can tell you right now Jessica isn't going!,0.3333333333333333,communication
1990,1997,the ice storm,phone,communication,The phone's out.,0.25,communication
1990,1997,the ice storm,call,communication,Do you think? Maybe we should call someone --,0.6666666666666666,communication
1990,1997,the ice storm,tv,communication,"In the basement over at Janey and Jim's. With that weirdo Mikey. Not even a TV on. And they're on the floor and he's got his trousers down though thank goodness she's still dressed. Well, I really let him have it!  ... and Wendy came home peacefully... Hey, should I dress for the Halford's now, or - give me your -",0.24126984126984127,communication
1990,1997,the ice storm,call,communication,-- Well what am I supposed to call you?,0.7692307692307693,communication
1990,1997,the ice storm,phone,communication,Phone's out. I hope the pipe's --,0.0,communication
1990,1997,the ice storm,call,communication,"Just curious. If there's a problem, I guess I'll just call you there to interrupt.",0.6585365853658537,communication
1990,1997,the ice storm,call,communication,Perhaps you might find it in your heart to call me Philip?,0.7413793103448276,communication
1990,1997,the ice storm,call,communication,"Well I of course flatter myself that our church is not exactly what most people would call organized religion -- at times it's the disorganization that's liberating -- and of course I've begun to minister much more in what one might call therapeutic environments, in small groups, and one on one, couples --",0.28013029315960913,communication
1990,1997,the ice storm,call,communication,"The water, as you call it, is a special mixture of amaretto and Ben&Ben blended for just the exact chemical interaction with the last of our precious Thai stick.",0.11180124223602485,communication
1990,1997,the ice storm,tv,communication,There's a TV in the basement.,0.3448275862068966,communication
1990,1997,the ice storm,tv,communication,Maybe we can just watch some TV.,0.90625,communication
1990,1997,the ice storm,phone,communication,Why don't you use the phone downstairs?,0.5641025641025641,communication
1990,1997,the ice storm,radio,communication,"They were old. And they couldn't fly anyhow. I'm going to get a radio-controlled airplane at Christmas, and then I'll stuff it full of m-80s and then fly it into Mrs. Burgess's English class and blow it up.",0.3106796116504854,communication
2000,2002,insomnia,call,communication,"Call all of them from here to Anchorage. Tell them we now know that Kay Connell left the party with a dark blue knapsack, but we haven't recovered it yet.  We can get it in by the morning editions.",0.0,communication
2000,2002,insomnia,call,communication,Guess that's what they call Alaskan hospitality.,0.4791666666666667,communication
2000,2002,insomnia,call,communication,I'll call him now.,0.2777777777777778,communication
2000,2002,insomnia,call,communication,"She'd come to me, sometimes in the middle of the night.  Bruises all over her back, her upper arms.  I pled with her to let me call the police, but she wouldn't hear it.  Wanted to keep it a secret.",0.6414141414141414,communication
2000,2002,insomnia,phone,communication,I said you're going to get a phone call.,0.725,communication
2000,2002,insomnia,call,communication,I said you're going to get a phone call.,0.725,communication
2000,2002,insomnia,phone,communication,The phone call.  The knapsack.,0.13333333333333333,communication
2000,2002,insomnia,call,communication,The phone call.  The knapsack.,0.13333333333333333,communication
1990,1994,interview with the vampire: the vampire chronicles,call,communication,"I understand. I saw you in the theatre, your suffering, your sympathy for that girl. I saw you with the boy. You die when you kill, you feel you deserve to die and you stint on nothing. But does that make you evil? Or, since you comprehend what you call goodness, does it not make you good?",0.8586206896551725,communication
1990,1994,interview with the vampire: the vampire chronicles,call,communication,Why does he call you that?,0.46153846153846156,communication
1990,1994,interview with the vampire: the vampire chronicles,call,communication,Let's call that a start.,0.25,communication
1990,1994,interview with the vampire: the vampire chronicles,call,communication,Call him.,0.0,communication
1990,1994,interview with the vampire: the vampire chronicles,call,communication,"What can I do to put you at ease? Shall we begin like David Copperfield? I am born, I grow up. Or shall we begin when I was born to darkness, as I call it. That's really where we should start, don't you think?",0.7033492822966507,communication
1990,1994,interview with the vampire: the vampire chronicles,radio,communication,"That's what I do. I interview people. I collect lives. F.M. radio. F.F.R.C. I just interviewed a genuine hero, a cop who -",0.4918032786885246,communication
1990,1998,i still know what you did last summer,call,communication,"I'd call this four spoiled city kids who wouldn't know a hurricane if it blew up their butts.  All we can do now is batten down and ride it out. If things get really bad, there's a storm shelter.",0.020512820512820513,communication
1990,1998,i still know what you did last summer,call,communication,What the hell would you call this?,0.7058823529411765,communication
1990,1998,i still know what you did last summer,radio,communication,What about a radio?,0.6842105263157895,communication
